%eval_id interface              R              S              F           rmse       rmse_std 
96           NO_ID            0.2   0.0654516129          0.001  0.02630468655  0.05076288306 
97           NO_ID          0.001  0.09767741935          0.001  0.03442155609  0.05110024987 
98           NO_ID 0.007419354839  0.09767741935          0.001  0.03379966136  0.04547905055 
99           NO_ID  0.01383870968  0.09767741935          0.001  0.03297748739  0.04729620759 
100          NO_ID  0.02025806452  0.09767741935          0.001  0.03359471536  0.04092526125 
101          NO_ID  0.02667741935  0.09767741935          0.001  0.03280185632  0.04054209531 
102          NO_ID  0.03309677419  0.09767741935          0.001  0.03388582167   0.0427522875 
103          NO_ID  0.03951612903  0.09767741935          0.001  0.03307593437   0.0409182843 
104          NO_ID  0.04593548387  0.09767741935          0.001  0.03319185907  0.04562309919 
105          NO_ID  0.05235483871  0.09767741935          0.001  0.03258655299  0.04490023087 
106          NO_ID  0.05877419355  0.09767741935          0.001  0.03254074507  0.04180039232 
107          NO_ID  0.06519354839  0.09767741935          0.001  0.03295915327  0.05374614469 
108          NO_ID  0.07161290323  0.09767741935          0.001  0.03218479411  0.04449673208 
109          NO_ID  0.07803225806  0.09767741935          0.001  0.03261377479  0.04432912538 
110          NO_ID   0.0844516129  0.09767741935          0.001  0.03186175408  0.04698709013 
111          NO_ID  0.09087096774  0.09767741935          0.001  0.03140428538  0.04280592116 
112          NO_ID  0.09729032258  0.09767741935          0.001  0.03065807907  0.03949157124 
113          NO_ID   0.1037096774  0.09767741935          0.001  0.03163325278  0.05143773261 
114          NO_ID   0.1101290323  0.09767741935          0.001  0.03074789264  0.05211116038 
115          NO_ID   0.1165483871  0.09767741935          0.001  0.03174175784  0.04458644455 
116          NO_ID   0.1229677419  0.09767741935          0.001  0.03095903054  0.04955570413 
117          NO_ID   0.1293870968  0.09767741935          0.001  0.02985603716   0.0430580708 
118          NO_ID   0.1358064516  0.09767741935          0.001  0.02980254532  0.04406158945 
119          NO_ID   0.1422258065  0.09767741935          0.001  0.03044116438  0.04434757608 
120          NO_ID   0.1486451613  0.09767741935          0.001  0.03086632643   0.0402539602 
121          NO_ID   0.1550645161  0.09767741935          0.001  0.02939457857  0.04373642885 
122          NO_ID    0.161483871  0.09767741935          0.001  0.02988312939  0.05538779079 
123          NO_ID   0.1679032258  0.09767741935          0.001  0.03011074183  0.05007557207 
124          NO_ID   0.1743225806  0.09767741935          0.001  0.02904473469  0.04813356032 
125          NO_ID   0.1807419355  0.09767741935          0.001  0.02862172812  0.04001389823 
126          NO_ID   0.1871612903  0.09767741935          0.001  0.02846164961  0.04815449948 
127          NO_ID   0.1935806452  0.09767741935          0.001  0.02859313085  0.04436400114 
128          NO_ID            0.2  0.09767741935          0.001  0.02791054731  0.04464393509 
129          NO_ID          0.001   0.1299032258          0.001  0.03537008451  0.04349024598 
130          NO_ID 0.007419354839   0.1299032258          0.001  0.03572100424  0.04874820937 
131          NO_ID  0.01383870968   0.1299032258          0.001  0.03541233467  0.04577214072 
132          NO_ID  0.02025806452   0.1299032258          0.001  0.03589591425  0.04785684701 
133          NO_ID  0.02667741935   0.1299032258          0.001  0.03543792003  0.05807335558 
134          NO_ID  0.03309677419   0.1299032258          0.001  0.03442479127  0.04885056684 
135          NO_ID  0.03951612903   0.1299032258          0.001  0.03462952101  0.04485820677 
136          NO_ID  0.04593548387   0.1299032258          0.001  0.03513052462  0.04768763206 
137          NO_ID  0.05235483871   0.1299032258          0.001  0.03387397566  0.04620168015 
138          NO_ID  0.05877419355   0.1299032258          0.001  0.03459950199  0.04408171954 
139          NO_ID  0.06519354839   0.1299032258          0.001  0.03364039903  0.04885253778 
140          NO_ID  0.07161290323   0.1299032258          0.001   0.0346108711  0.05190771845 
141          NO_ID  0.07803225806   0.1299032258          0.001  0.03385627098  0.05283479075 
142          NO_ID   0.0844516129   0.1299032258          0.001  0.03307678104  0.04687948777 
143          NO_ID  0.09087096774   0.1299032258          0.001  0.03276371948  0.04562856227 
144          NO_ID  0.09729032258   0.1299032258          0.001   0.0327090372  0.04453513799 
145          NO_ID   0.1037096774   0.1299032258          0.001  0.03332193414  0.04466220674 
146          NO_ID   0.1101290323   0.1299032258          0.001  0.03213512998  0.05033780155 
147          NO_ID   0.1165483871   0.1299032258          0.001  0.03284971575  0.04485233636 
148          NO_ID   0.1229677419   0.1299032258          0.001  0.03249474417  0.05043797819 
149          NO_ID   0.1293870968   0.1299032258          0.001  0.03157409293  0.04328042849 
150          NO_ID   0.1358064516   0.1299032258          0.001   0.0319662006  0.04312782329 
151          NO_ID   0.1422258065   0.1299032258          0.001  0.03158865456  0.04577080325 
152          NO_ID   0.1486451613   0.1299032258          0.001  0.03196364903  0.04317782679 
153          NO_ID   0.1550645161   0.1299032258          0.001  0.03082628276  0.04080934217 
154          NO_ID    0.161483871   0.1299032258          0.001  0.03209299419  0.05167700839 
155          NO_ID   0.1679032258   0.1299032258          0.001  0.03184356568  0.04236711041 
156          NO_ID   0.1743225806   0.1299032258          0.001  0.03089991506  0.04382638328 
157          NO_ID   0.1807419355   0.1299032258          0.001  0.03118224554  0.04368463368 
158          NO_ID   0.1871612903   0.1299032258          0.001  0.03112795781  0.05358682668 
159          NO_ID   0.1935806452   0.1299032258          0.001  0.03013267669  0.04222357651 
160          NO_ID            0.2   0.1299032258          0.001  0.03081732984  0.04853599745 
161          NO_ID          0.001   0.1621290323          0.001  0.03717382628  0.05037595972 
162          NO_ID 0.007419354839   0.1621290323          0.001  0.03711800461  0.04709154365 
163          NO_ID  0.01383870968   0.1621290323          0.001  0.03717928712  0.05419762721 
164          NO_ID  0.02025806452   0.1621290323          0.001  0.03739368016  0.05773275091 
165          NO_ID  0.02667741935   0.1621290323          0.001  0.03705599363  0.05628669399 
166          NO_ID  0.03309677419   0.1621290323          0.001  0.03599565236   0.0512525336 
167          NO_ID  0.03951612903   0.1621290323          0.001  0.03585973102   0.0464400314 
168          NO_ID  0.04593548387   0.1621290323          0.001  0.03594339883  0.04786979022 
169          NO_ID  0.05235483871   0.1621290323          0.001  0.03533990575  0.04893677452 
170          NO_ID  0.05877419355   0.1621290323          0.001  0.03510997757  0.05122258391 
171          NO_ID  0.06519354839   0.1621290323          0.001  0.03530138526  0.04827152716 
172          NO_ID  0.07161290323   0.1621290323          0.001  0.03516594663  0.04712457559 
173          NO_ID  0.07803225806   0.1621290323          0.001  0.03506403025   0.0531994984 
174          NO_ID   0.0844516129   0.1621290323          0.001  0.03534432594  0.05204042464 
175          NO_ID  0.09087096774   0.1621290323          0.001  0.03481344434  0.04612468016 
176          NO_ID  0.09729032258   0.1621290323          0.001  0.03491280917  0.05126991594 
177          NO_ID   0.1037096774   0.1621290323          0.001  0.03434890169  0.05027855314 
178          NO_ID   0.1101290323   0.1621290323          0.001  0.03472605581  0.04986486341 
179          NO_ID   0.1165483871   0.1621290323          0.001  0.03452848413   0.0485176976 
180          NO_ID   0.1229677419   0.1621290323          0.001  0.03439458994  0.05317260558 
181          NO_ID   0.1293870968   0.1621290323          0.001  0.03381385711  0.04891106238 
182          NO_ID   0.1358064516   0.1621290323          0.001  0.03295221375  0.04583500635 
183          NO_ID   0.1422258065   0.1621290323          0.001  0.03315877497  0.04971891692 
184          NO_ID   0.1486451613   0.1621290323          0.001  0.03346154329  0.04898269932 
185          NO_ID   0.1550645161   0.1621290323          0.001  0.03249846464  0.04950067651 
186          NO_ID    0.161483871   0.1621290323          0.001  0.03352619699   0.0494726849 
187          NO_ID   0.1679032258   0.1621290323          0.001   0.0320278225   0.0422430243 
188          NO_ID   0.1743225806   0.1621290323          0.001  0.03220115107  0.04751736609 
189          NO_ID   0.1807419355   0.1621290323          0.001  0.03235198006   0.0510988025 
190          NO_ID   0.1871612903   0.1621290323          0.001  0.03225205632  0.04707458343 
191          NO_ID   0.1935806452   0.1621290323          0.001  0.03247391142  0.05074807714 
192          NO_ID            0.2   0.1621290323          0.001  0.03204902271  0.04802244747 
193          NO_ID          0.001   0.1943548387          0.001  0.03798849712  0.05250438959 
194          NO_ID 0.007419354839   0.1943548387          0.001  0.03776906025  0.05253188572 
195          NO_ID  0.01383870968   0.1943548387          0.001  0.03736966869  0.04908386917 
196          NO_ID  0.02025806452   0.1943548387          0.001  0.03740112099  0.05343122177 
197          NO_ID  0.02667741935   0.1943548387          0.001  0.03736379687  0.04926720191 
198          NO_ID  0.03309677419   0.1943548387          0.001   0.0372849831  0.05072126645 
199          NO_ID  0.03951612903   0.1943548387          0.001  0.03694613581  0.05270148789 
200          NO_ID  0.04593548387   0.1943548387          0.001  0.03688876029    0.050916425 
201          NO_ID  0.05235483871   0.1943548387          0.001  0.03653471453  0.04907694403 
202          NO_ID  0.05877419355   0.1943548387          0.001  0.03618560406   0.0521695504 
203          NO_ID  0.06519354839   0.1943548387          0.001  0.03640003271  0.05223081587 
204          NO_ID  0.07161290323   0.1943548387          0.001  0.03571592553  0.04897142587 
205          NO_ID  0.07803225806   0.1943548387          0.001   0.0358988007  0.05680341315 
206          NO_ID   0.0844516129   0.1943548387          0.001  0.03558210508  0.05049427001 
207          NO_ID  0.09087096774   0.1943548387          0.001  0.03570348317  0.05588584543 
208          NO_ID  0.09729032258   0.1943548387          0.001  0.03520534929  0.05689197723 
209          NO_ID   0.1037096774   0.1943548387          0.001  0.03465633479  0.04763898518 
210          NO_ID   0.1101290323   0.1943548387          0.001  0.03524777293  0.05045175448 
211          NO_ID   0.1165483871   0.1943548387          0.001  0.03491011899  0.04873633795 
212          NO_ID   0.1229677419   0.1943548387          0.001  0.03439501403  0.04821157305 
213          NO_ID   0.1293870968   0.1943548387          0.001  0.03502099947  0.04759278956 
214          NO_ID   0.1358064516   0.1943548387          0.001  0.03420647824  0.04923302827 
215          NO_ID   0.1422258065   0.1943548387          0.001  0.03433982858  0.05583952286 
216          NO_ID   0.1486451613   0.1943548387          0.001   0.0338423395  0.05047712855 
217          NO_ID   0.1550645161   0.1943548387          0.001  0.03387261368   0.0469797688 
218          NO_ID    0.161483871   0.1943548387          0.001  0.03418047884  0.05204067748 
219          NO_ID   0.1679032258   0.1943548387          0.001  0.03330292323  0.04785287008 
220          NO_ID   0.1743225806   0.1943548387          0.001  0.03347777264  0.04726762911 
221          NO_ID   0.1807419355   0.1943548387          0.001  0.03299209433  0.05113575632 
222          NO_ID   0.1871612903   0.1943548387          0.001  0.03321339318   0.0514526097 
223          NO_ID   0.1935806452   0.1943548387          0.001  0.03264197611   0.0460188888 
224          NO_ID            0.2   0.1943548387          0.001  0.03250547389  0.04709246201 
225          NO_ID          0.001   0.2265806452          0.001  0.03838171655  0.05299446855 
226          NO_ID 0.007419354839   0.2265806452          0.001  0.03837813797  0.05757782901 
227          NO_ID  0.01383870968   0.2265806452          0.001  0.03834504329  0.05381207558 
228          NO_ID  0.02025806452   0.2265806452          0.001  0.03785685977  0.05467476544 
229          NO_ID  0.02667741935   0.2265806452          0.001  0.03793177213  0.05527929697 
230          NO_ID  0.03309677419   0.2265806452          0.001  0.03787481318  0.05523371262 
231          NO_ID  0.03951612903   0.2265806452          0.001  0.03747192075  0.05129122201 
232          NO_ID  0.04593548387   0.2265806452          0.001  0.03747823494   0.0516027581 
233          NO_ID  0.05235483871   0.2265806452          0.001  0.03745970533  0.05380709778 
234          NO_ID  0.05877419355   0.2265806452          0.001  0.03684175982  0.05173712418 
235          NO_ID  0.06519354839   0.2265806452          0.001  0.03597072338  0.04867550361 
236          NO_ID  0.07161290323   0.2265806452          0.001  0.03665338211  0.05207542697 
237          NO_ID  0.07803225806   0.2265806452          0.001  0.03599483063  0.05153251676 
238          NO_ID   0.0844516129   0.2265806452          0.001  0.03631821544  0.05331899766 
239          NO_ID  0.09087096774   0.2265806452          0.001  0.03604615704  0.05429281329 
240          NO_ID  0.09729032258   0.2265806452          0.001  0.03544698607  0.04888694858 
241          NO_ID   0.1037096774   0.2265806452          0.001  0.03574108681  0.05140262066 
242          NO_ID   0.1101290323   0.2265806452          0.001  0.03583034566  0.05935217894 
243          NO_ID   0.1165483871   0.2265806452          0.001  0.03509480522  0.05340921813 
244          NO_ID   0.1229677419   0.2265806452          0.001  0.03486026274  0.05203678042 
245          NO_ID   0.1293870968   0.2265806452          0.001  0.03529454119  0.04810948935 
246          NO_ID   0.1358064516   0.2265806452          0.001  0.03524247283  0.05477341208 
247          NO_ID   0.1422258065   0.2265806452          0.001  0.03462338776  0.05438405859 
248          NO_ID   0.1486451613   0.2265806452          0.001  0.03478711423  0.04864772926 
249          NO_ID   0.1550645161   0.2265806452          0.001  0.03480197507  0.05347603186 
250          NO_ID    0.161483871   0.2265806452          0.001  0.03435603342  0.05122451071 
251          NO_ID   0.1679032258   0.2265806452          0.001  0.03435914014  0.05100373398 
252          NO_ID   0.1743225806   0.2265806452          0.001  0.03458713035  0.05380793006 
253          NO_ID   0.1807419355   0.2265806452          0.001  0.03368245617  0.05129845557 
254          NO_ID   0.1871612903   0.2265806452          0.001  0.03342342107  0.04760840941 
255          NO_ID   0.1935806452   0.2265806452          0.001   0.0334749964   0.0509202841 
256          NO_ID            0.2   0.2265806452          0.001  0.03345354472  0.04902575387 
257          NO_ID          0.001   0.2588064516          0.001  0.03882354963  0.05449390089 
258          NO_ID 0.007419354839   0.2588064516          0.001  0.03863842988  0.05556295918 
259          NO_ID  0.01383870968   0.2588064516          0.001  0.03866931819  0.05756726715 
260          NO_ID  0.02025806452   0.2588064516          0.001  0.03841447517  0.05314088526 
261          NO_ID  0.02667741935   0.2588064516          0.001  0.03800274893  0.05293247546 
262          NO_ID  0.03309677419   0.2588064516          0.001  0.03816848487   0.0545372297 
263          NO_ID  0.03951612903   0.2588064516          0.001  0.03816400144  0.05679027346 
264          NO_ID  0.04593548387   0.2588064516          0.001  0.03775021917  0.05309534802 
265          NO_ID  0.05235483871   0.2588064516          0.001  0.03769166506  0.05379435182 
266          NO_ID  0.05877419355   0.2588064516          0.001  0.03745896265  0.05245779514 
267          NO_ID  0.06519354839   0.2588064516          0.001  0.03646618007  0.05004877436 
268          NO_ID  0.07161290323   0.2588064516          0.001  0.03652733728  0.05301636725 
269          NO_ID  0.07803225806   0.2588064516          0.001  0.03649893605  0.05051747521 
270          NO_ID   0.0844516129   0.2588064516          0.001  0.03690241098  0.05519870422 
271          NO_ID  0.09087096774   0.2588064516          0.001  0.03637482745   0.0525636576 
272          NO_ID  0.09729032258   0.2588064516          0.001  0.03632663917  0.05440186101 
273          NO_ID   0.1037096774   0.2588064516          0.001  0.03599183301  0.05316256996 
274          NO_ID   0.1101290323   0.2588064516          0.001  0.03607535467  0.05606314017 
275          NO_ID   0.1165483871   0.2588064516          0.001  0.03601297492  0.05358575572 
276          NO_ID   0.1229677419   0.2588064516          0.001  0.03555114306  0.05255240866 
277          NO_ID   0.1293870968   0.2588064516          0.001  0.03491800435  0.05070366689 
278          NO_ID   0.1358064516   0.2588064516          0.001  0.03528630551  0.05525386247 
279          NO_ID   0.1422258065   0.2588064516          0.001  0.03453592151  0.04912187863 
280          NO_ID   0.1486451613   0.2588064516          0.001  0.03438928192  0.04921395719 
281          NO_ID   0.1550645161   0.2588064516          0.001   0.0347355409  0.05190037394 
282          NO_ID    0.161483871   0.2588064516          0.001  0.03406197539  0.05099028117 
283          NO_ID   0.1679032258   0.2588064516          0.001  0.03434649892  0.05228904176 
284          NO_ID   0.1743225806   0.2588064516          0.001  0.03414831166  0.05312437774 
285          NO_ID   0.1807419355   0.2588064516          0.001   0.0341417543  0.05338800762 
286          NO_ID   0.1871612903   0.2588064516          0.001  0.03405427495  0.05142685968 
287          NO_ID   0.1935806452   0.2588064516          0.001  0.03411523381   0.0554298347 
288          NO_ID            0.2   0.2588064516          0.001  0.03361638457  0.05030436595 
289          NO_ID          0.001   0.2910322581          0.001  0.03936709252    0.055267058 
290          NO_ID 0.007419354839   0.2910322581          0.001  0.03884410767    0.055722838 
291          NO_ID  0.01383870968   0.2910322581          0.001  0.03811289507  0.05355971871 
292          NO_ID  0.02025806452   0.2910322581          0.001  0.03878634902  0.05737029356 
293          NO_ID  0.02667741935   0.2910322581          0.001  0.03876209607  0.05670184383 
294          NO_ID  0.03309677419   0.2910322581          0.001  0.03842792648  0.05826106639 
295          NO_ID  0.03951612903   0.2910322581          0.001  0.03835541342  0.05694218761 
296          NO_ID  0.04593548387   0.2910322581          0.001  0.03840267469  0.05659878712 
297          NO_ID  0.05235483871   0.2910322581          0.001  0.03794530031  0.05555379007 
298          NO_ID  0.05877419355   0.2910322581          0.001   0.0381810258  0.05757483868 
299          NO_ID  0.06519354839   0.2910322581          0.001  0.03793293663  0.05589289447 
300          NO_ID  0.07161290323   0.2910322581          0.001  0.03769830226  0.05544556683 
301          NO_ID  0.07803225806   0.2910322581          0.001  0.03732674486  0.05741492348 
302          NO_ID   0.0844516129   0.2910322581          0.001  0.03701719116  0.05836694705 
303          NO_ID  0.09087096774   0.2910322581          0.001  0.03619649861  0.05587938559 
304          NO_ID  0.09729032258   0.2910322581          0.001  0.03639154897  0.05735974157 
305          NO_ID   0.1037096774   0.2910322581          0.001  0.03622471224   0.0524479831 
306          NO_ID   0.1101290323   0.2910322581          0.001  0.03600855339  0.05103841475 
307          NO_ID   0.1165483871   0.2910322581          0.001  0.03617669942  0.05507468234 
308          NO_ID   0.1229677419   0.2910322581          0.001   0.0358871357  0.05281856024 
309          NO_ID   0.1293870968   0.2910322581          0.001  0.03593060596  0.05378962567 
310          NO_ID   0.1358064516   0.2910322581          0.001  0.03553284592  0.05322584668 
311          NO_ID   0.1422258065   0.2910322581          0.001  0.03573418209  0.05305263413 
312          NO_ID   0.1486451613   0.2910322581          0.001   0.0352867736  0.05380020411 
313          NO_ID   0.1550645161   0.2910322581          0.001  0.03443767187   0.0508977395 
314          NO_ID    0.161483871   0.2910322581          0.001  0.03485951945   0.0498356337 
315          NO_ID   0.1679032258   0.2910322581          0.001  0.03493481999   0.0512362239 
316          NO_ID   0.1743225806   0.2910322581          0.001  0.03472517687  0.05570660574 
317          NO_ID   0.1807419355   0.2910322581          0.001  0.03452275375  0.05109089261 
318          NO_ID   0.1871612903   0.2910322581          0.001  0.03444677693  0.05164952495 
319          NO_ID   0.1935806452   0.2910322581          0.001  0.03363426297  0.05228568538 
320          NO_ID            0.2   0.2910322581          0.001  0.03427151194  0.05363253791 
321          NO_ID          0.001   0.3232580645          0.001  0.03930096371  0.05772025308 
322          NO_ID 0.007419354839   0.3232580645          0.001  0.03919234131  0.05546036065 
323          NO_ID  0.01383870968   0.3232580645          0.001  0.03909783646  0.05943540637 
324          NO_ID  0.02025806452   0.3232580645          0.001   0.0389132603  0.05725403864 
325          NO_ID  0.02667741935   0.3232580645          0.001   0.0387556958  0.05750651213 
326          NO_ID  0.03309677419   0.3232580645          0.001  0.03872308328  0.05695536257 
327          NO_ID  0.03951612903   0.3232580645          0.001  0.03854927306  0.05604161147 
328          NO_ID  0.04593548387   0.3232580645          0.001  0.03882109496  0.05998443094 
329          NO_ID  0.05235483871   0.3232580645          0.001  0.03813002903  0.05400427939 
330          NO_ID  0.05877419355   0.3232580645          0.001  0.03809285421  0.05714850467 
331          NO_ID  0.06519354839   0.3232580645          0.001  0.03792349931  0.05435130078 
332          NO_ID  0.07161290323   0.3232580645          0.001   0.0375765715   0.0573845363 
333          NO_ID  0.07803225806   0.3232580645          0.001   0.0371517857   0.0553000411 
334          NO_ID   0.0844516129   0.3232580645          0.001  0.03734752856  0.05680710705 
335          NO_ID  0.09087096774   0.3232580645          0.001  0.03735422095  0.05643578302 
336          NO_ID  0.09729032258   0.3232580645          0.001  0.03670415448  0.05476670386 
337          NO_ID   0.1037096774   0.3232580645          0.001  0.03715556957  0.05866351004 
338          NO_ID   0.1101290323   0.3232580645          0.001  0.03688486807  0.05488363818 
339          NO_ID   0.1165483871   0.3232580645          0.001   0.0358657268   0.0545861284 
340          NO_ID   0.1229677419   0.3232580645          0.001  0.03648769776  0.05723181115 
341          NO_ID   0.1293870968   0.3232580645          0.001  0.03558367716  0.05434575907 
342          NO_ID   0.1358064516   0.3232580645          0.001  0.03571046689  0.05373895546 
343          NO_ID   0.1422258065   0.3232580645          0.001  0.03544750175  0.05315303357 
344          NO_ID   0.1486451613   0.3232580645          0.001  0.03607100438  0.05628337974 
