%eval_id interface              R              S              F           rmse 
1            NO_ID          1e-05          0.001          0.001     1.57962453 
2            NO_ID  0.04762857143          0.001          0.001    1.503916949 
3            NO_ID  0.09524714286          0.001          0.001    1.520961544 
4            NO_ID   0.1428657143          0.001          0.001    1.534662293 
5            NO_ID   0.1904842857          0.001          0.001    1.383259154 
6            NO_ID   0.2381028571          0.001          0.001    1.432243553 
7            NO_ID   0.2857214286          0.001          0.001     1.47474927 
8            NO_ID        0.33334          0.001          0.001      1.4791048 
9            NO_ID   0.3809585714          0.001          0.001    1.454161707 
10           NO_ID   0.4285771429          0.001          0.001    1.578955021 
11           NO_ID   0.4761957143          0.001          0.001    1.376662646 
12           NO_ID   0.5238142857          0.001          0.001     1.35848247 
13           NO_ID   0.5714328571          0.001          0.001    1.498270426 
14           NO_ID   0.6190514286          0.001          0.001    1.467346549 
15           NO_ID        0.66667          0.001          0.001     1.49385811 
16           NO_ID   0.7142885714          0.001          0.001    1.507234261 
17           NO_ID   0.7619071429          0.001          0.001    1.475945943 
18           NO_ID   0.8095257143          0.001          0.001    1.442198058 
19           NO_ID   0.8571442857          0.001          0.001    1.419406343 
20           NO_ID   0.9047628571          0.001          0.001    1.497714316 
21           NO_ID   0.9523814286          0.001          0.001    1.559444676 
22           NO_ID              1          0.001          0.001    1.521237764 
23           NO_ID          1e-05  0.04857142857          0.001  0.09715442202 
24           NO_ID  0.04762857143  0.04857142857          0.001  0.08587187139 
25           NO_ID  0.09524714286  0.04857142857          0.001  0.09513105846 
26           NO_ID   0.1428657143  0.04857142857          0.001   0.1108927044 
27           NO_ID   0.1904842857  0.04857142857          0.001   0.1239916614 
28           NO_ID   0.2381028571  0.04857142857          0.001  0.09148950729 
29           NO_ID   0.2857214286  0.04857142857          0.001   0.1016440628 
30           NO_ID        0.33334  0.04857142857          0.001  0.09902809438 
31           NO_ID   0.3809585714  0.04857142857          0.001  0.08349958669 
32           NO_ID   0.4285771429  0.04857142857          0.001   0.1005756618 
33           NO_ID   0.4761957143  0.04857142857          0.001  0.08473792257 
34           NO_ID   0.5238142857  0.04857142857          0.001  0.09348318503 
35           NO_ID   0.5714328571  0.04857142857          0.001   0.1271405333 
36           NO_ID   0.6190514286  0.04857142857          0.001   0.1249910844 
37           NO_ID        0.66667  0.04857142857          0.001   0.1194231165 
38           NO_ID   0.7142885714  0.04857142857          0.001   0.1040882643 
39           NO_ID   0.7619071429  0.04857142857          0.001   0.1178242152 
40           NO_ID   0.8095257143  0.04857142857          0.001   0.1259060337 
41           NO_ID   0.8571442857  0.04857142857          0.001   0.1110281737 
42           NO_ID   0.9047628571  0.04857142857          0.001   0.1238220857 
43           NO_ID   0.9523814286  0.04857142857          0.001   0.1088417497 
44           NO_ID              1  0.04857142857          0.001  0.08732125748 
45           NO_ID          1e-05  0.09614285714          0.001  0.07659168447 
46           NO_ID  0.04762857143  0.09614285714          0.001  0.07353441153 
47           NO_ID  0.09524714286  0.09614285714          0.001  0.08090808354 
48           NO_ID   0.1428657143  0.09614285714          0.001  0.08949176358 
49           NO_ID   0.1904842857  0.09614285714          0.001  0.08033576268 
50           NO_ID   0.2381028571  0.09614285714          0.001  0.07864204083 
51           NO_ID   0.2857214286  0.09614285714          0.001  0.08174979217 
52           NO_ID        0.33334  0.09614285714          0.001  0.09312232404 
