%eval_id interface              R              S              F           rmse       rmse_std 
9368         NO_ID   0.1486451613   0.1299032258  0.02974193548   0.1484033397   0.2036145915 
9369         NO_ID   0.1550645161   0.1299032258  0.02974193548   0.1453551977   0.1957896068 
9370         NO_ID    0.161483871   0.1299032258  0.02974193548   0.1485387463   0.2077384104 
9371         NO_ID   0.1679032258   0.1299032258  0.02974193548   0.1448696218   0.2177329377 
9372         NO_ID   0.1743225806   0.1299032258  0.02974193548   0.1611131144   0.2306790984 
9373         NO_ID   0.1807419355   0.1299032258  0.02974193548    0.156632383   0.2174727058 
9374         NO_ID   0.1871612903   0.1299032258  0.02974193548   0.1527166378   0.2014542952 
9375         NO_ID   0.1935806452   0.1299032258  0.02974193548   0.1574535343   0.2101330025 
9376         NO_ID            0.2   0.1299032258  0.02974193548   0.1639518073   0.2172988489 
9377         NO_ID          0.001   0.1621290323  0.02974193548   0.1011582043   0.1638096919 
9378         NO_ID 0.007419354839   0.1621290323  0.02974193548  0.09880008117   0.1834068304 
9379         NO_ID  0.01383870968   0.1621290323  0.02974193548   0.0963583878   0.1628742279 
9380         NO_ID  0.02025806452   0.1621290323  0.02974193548  0.09573059283   0.1618353456 
9381         NO_ID  0.02667741935   0.1621290323  0.02974193548  0.09330555619   0.1544605976 
9382         NO_ID  0.03309677419   0.1621290323  0.02974193548   0.1021798058   0.1861304608 
9383         NO_ID  0.03951612903   0.1621290323  0.02974193548   0.1000792815   0.1673483801 
9384         NO_ID  0.04593548387   0.1621290323  0.02974193548  0.09779546447   0.1657000181 
9385         NO_ID  0.05235483871   0.1621290323  0.02974193548  0.09403919782   0.1795382022 
9386         NO_ID  0.05877419355   0.1621290323  0.02974193548   0.0966581443   0.1719053565 
9387         NO_ID  0.06519354839   0.1621290323  0.02974193548  0.09834754807   0.1739956096 
9388         NO_ID  0.07161290323   0.1621290323  0.02974193548   0.1020505229   0.1897260847 
9389         NO_ID  0.07803225806   0.1621290323  0.02974193548  0.09606479932   0.1617469157 
9390         NO_ID   0.0844516129   0.1621290323  0.02974193548   0.1075524286    0.177066154 
9391         NO_ID  0.09087096774   0.1621290323  0.02974193548  0.09973627615   0.1672126504 
9392         NO_ID  0.09729032258   0.1621290323  0.02974193548   0.1063744366   0.1786153576 
9393         NO_ID   0.1037096774   0.1621290323  0.02974193548   0.1020675459   0.1562991833 
9394         NO_ID   0.1101290323   0.1621290323  0.02974193548   0.1006621048   0.1545956267 
9395         NO_ID   0.1165483871   0.1621290323  0.02974193548   0.1102857729   0.1654278676 
9396         NO_ID   0.1229677419   0.1621290323  0.02974193548   0.1100281608   0.1696423244 
9397         NO_ID   0.1293870968   0.1621290323  0.02974193548   0.1103942089   0.1720707463 
9398         NO_ID   0.1358064516   0.1621290323  0.02974193548   0.1116604219   0.1668755787 
9399         NO_ID   0.1422258065   0.1621290323  0.02974193548   0.1103055744   0.1598313971 
9400         NO_ID   0.1486451613   0.1621290323  0.02974193548   0.1103563514    0.168319581 
9401         NO_ID   0.1550645161   0.1621290323  0.02974193548   0.1082267245   0.1579898872 
9402         NO_ID    0.161483871   0.1621290323  0.02974193548   0.1175686302    0.167526475 
9403         NO_ID   0.1679032258   0.1621290323  0.02974193548   0.1141577003   0.1599189379 
9404         NO_ID   0.1743225806   0.1621290323  0.02974193548   0.1187295744    0.149793199 
9405         NO_ID   0.1807419355   0.1621290323  0.02974193548   0.1173498135   0.1662768765 
9406         NO_ID   0.1871612903   0.1621290323  0.02974193548   0.1181703972    0.163418046 
9407         NO_ID   0.1935806452   0.1621290323  0.02974193548   0.1235171987   0.1709079835 
9408         NO_ID            0.2   0.1621290323  0.02974193548   0.1247346514   0.1649298726 
9409         NO_ID          0.001   0.1943548387  0.02974193548  0.07645492837   0.1366603367 
9410         NO_ID 0.007419354839   0.1943548387  0.02974193548  0.07325944635   0.1430165209 
9411         NO_ID  0.01383870968   0.1943548387  0.02974193548  0.07186173303    0.134142779 
9412         NO_ID  0.02025806452   0.1943548387  0.02974193548  0.07188943559   0.1408792443 
9413         NO_ID  0.02667741935   0.1943548387  0.02974193548   0.0713195916   0.1342260887 
9414         NO_ID  0.03309677419   0.1943548387  0.02974193548  0.07751665647   0.1502683999 
9415         NO_ID  0.03951612903   0.1943548387  0.02974193548  0.07422467974   0.1367263385 
9416         NO_ID  0.04593548387   0.1943548387  0.02974193548  0.07205128636   0.1476646145 
9417         NO_ID  0.05235483871   0.1943548387  0.02974193548  0.07917455295   0.1519547444 
9418         NO_ID  0.05877419355   0.1943548387  0.02974193548  0.07560632985   0.1451412071 
9419         NO_ID  0.06519354839   0.1943548387  0.02974193548  0.07504075597   0.1327744507 
9420         NO_ID  0.07161290323   0.1943548387  0.02974193548  0.08059580625   0.1390403477 
9421         NO_ID  0.07803225806   0.1943548387  0.02974193548  0.07701500845   0.1394584434 
9422         NO_ID   0.0844516129   0.1943548387  0.02974193548  0.07553646416   0.1395895001 
9423         NO_ID  0.09087096774   0.1943548387  0.02974193548  0.08156799756   0.1539249649 
9424         NO_ID  0.09729032258   0.1943548387  0.02974193548   0.0774295328   0.1407071821 
9425         NO_ID   0.1037096774   0.1943548387  0.02974193548  0.07916003545   0.1319945037 
9426         NO_ID   0.1101290323   0.1943548387  0.02974193548  0.08172649409   0.1345840845 
9427         NO_ID   0.1165483871   0.1943548387  0.02974193548  0.08200089339   0.1366401548 
9428         NO_ID   0.1229677419   0.1943548387  0.02974193548   0.0810154779   0.1370259421 
9429         NO_ID   0.1293870968   0.1943548387  0.02974193548  0.08689574427   0.1362687941 
9430         NO_ID   0.1358064516   0.1943548387  0.02974193548  0.08629160511   0.1411091068 
9431         NO_ID   0.1422258065   0.1943548387  0.02974193548  0.08408584997   0.1284890223 
9432         NO_ID   0.1486451613   0.1943548387  0.02974193548  0.08562878949   0.1416131642 
9433         NO_ID   0.1550645161   0.1943548387  0.02974193548  0.09158451669   0.1356184766 
9434         NO_ID    0.161483871   0.1943548387  0.02974193548  0.09408992491   0.1411404182 
9435         NO_ID   0.1679032258   0.1943548387  0.02974193548  0.09401135159   0.1351631862 
9436         NO_ID   0.1743225806   0.1943548387  0.02974193548  0.09558458792   0.1411688837 
9437         NO_ID   0.1807419355   0.1943548387  0.02974193548   0.1011809809   0.1471455608 
9438         NO_ID   0.1871612903   0.1943548387  0.02974193548  0.09630594731   0.1407123685 
9439         NO_ID   0.1935806452   0.1943548387  0.02974193548   0.1001614805   0.1433533006 
9440         NO_ID            0.2   0.1943548387  0.02974193548   0.1015533845   0.1477338775 
9441         NO_ID          0.001   0.2265806452  0.02974193548  0.06010866447    0.128613449 
9442         NO_ID 0.007419354839   0.2265806452  0.02974193548   0.0597672292   0.1238977677 
9443         NO_ID  0.01383870968   0.2265806452  0.02974193548   0.0588288963   0.1274774877 
9444         NO_ID  0.02025806452   0.2265806452  0.02974193548  0.06100774257   0.1232083859 
9445         NO_ID  0.02667741935   0.2265806452  0.02974193548  0.06017423643   0.1272368178 
9446         NO_ID  0.03309677419   0.2265806452  0.02974193548  0.05603460365    0.117080288 
9447         NO_ID  0.03951612903   0.2265806452  0.02974193548  0.06050446181   0.1267150188 
9448         NO_ID  0.04593548387   0.2265806452  0.02974193548  0.05882219849   0.1246189103 
9449         NO_ID  0.05235483871   0.2265806452  0.02974193548  0.05891714857   0.1333805369 
9450         NO_ID  0.05877419355   0.2265806452  0.02974193548  0.06062722862   0.1322254548 
9451         NO_ID  0.06519354839   0.2265806452  0.02974193548  0.05673405402   0.1242870543 
9452         NO_ID  0.07161290323   0.2265806452  0.02974193548  0.05688483053   0.1175314484 
9453         NO_ID  0.07803225806   0.2265806452  0.02974193548  0.06399041796   0.1308817691 
9454         NO_ID   0.0844516129   0.2265806452  0.02974193548  0.06569854702   0.1292314546 
9455         NO_ID  0.09087096774   0.2265806452  0.02974193548  0.06104526555   0.1212998843 
9456         NO_ID  0.09729032258   0.2265806452  0.02974193548  0.06152267103   0.1169804516 
9457         NO_ID   0.1037096774   0.2265806452  0.02974193548  0.06414885645    0.119505307 
9458         NO_ID   0.1101290323   0.2265806452  0.02974193548  0.06197836221   0.1202141937 
9459         NO_ID   0.1165483871   0.2265806452  0.02974193548  0.06663231374   0.1208441013 
9460         NO_ID   0.1229677419   0.2265806452  0.02974193548  0.06943404495   0.1189752542 
9461         NO_ID   0.1293870968   0.2265806452  0.02974193548  0.07041391075   0.1309998303 
9462         NO_ID   0.1358064516   0.2265806452  0.02974193548  0.06490552368   0.1116326947 
9463         NO_ID   0.1422258065   0.2265806452  0.02974193548  0.07164542118   0.1202495816 
9464         NO_ID   0.1486451613   0.2265806452  0.02974193548  0.07024314175   0.1119535016 
9465         NO_ID   0.1550645161   0.2265806452  0.02974193548  0.07585958208   0.1263060155 
9466         NO_ID    0.161483871   0.2265806452  0.02974193548  0.07878421352   0.1298112181 
9467         NO_ID   0.1679032258   0.2265806452  0.02974193548  0.08227592245   0.1388228459 
9468         NO_ID   0.1743225806   0.2265806452  0.02974193548   0.0802866291   0.1228096419 
9469         NO_ID   0.1807419355   0.2265806452  0.02974193548  0.08025156048   0.1208859052 
9470         NO_ID   0.1871612903   0.2265806452  0.02974193548  0.08630482344   0.1209017727 
9471         NO_ID   0.1935806452   0.2265806452  0.02974193548  0.08752641213   0.1211398341 
9472         NO_ID            0.2   0.2265806452  0.02974193548  0.09170088923   0.1163217273 
9473         NO_ID          0.001   0.2588064516  0.02974193548  0.05066965721   0.1146209718 
9474         NO_ID 0.007419354839   0.2588064516  0.02974193548  0.05272008522   0.1209812105 
9475         NO_ID  0.01383870968   0.2588064516  0.02974193548   0.0500636436  0.09816992985 
9476         NO_ID  0.02025806452   0.2588064516  0.02974193548  0.04928856862    0.107715768 
9477         NO_ID  0.02667741935   0.2588064516  0.02974193548  0.04447823019   0.1122323852 
9478         NO_ID  0.03309677419   0.2588064516  0.02974193548  0.04906717436   0.1060048169 
9479         NO_ID  0.03951612903   0.2588064516  0.02974193548  0.05239727562   0.1233974931 
9480         NO_ID  0.04593548387   0.2588064516  0.02974193548  0.04741945121   0.1064810405 
9481         NO_ID  0.05235483871   0.2588064516  0.02974193548  0.04874994971   0.1134326464 
9482         NO_ID  0.05877419355   0.2588064516  0.02974193548  0.05227791171   0.1182439895 
9483         NO_ID  0.06519354839   0.2588064516  0.02974193548   0.0480843184   0.1022572237 
9484         NO_ID  0.07161290323   0.2588064516  0.02974193548  0.04943116414   0.1120759919 
9485         NO_ID  0.07803225806   0.2588064516  0.02974193548  0.04938028609   0.1156430649 
9486         NO_ID   0.0844516129   0.2588064516  0.02974193548   0.0481122711   0.1009817256 
9487         NO_ID  0.09087096774   0.2588064516  0.02974193548  0.04816325717   0.1094175198 
9488         NO_ID  0.09729032258   0.2588064516  0.02974193548  0.05305468966   0.1113844615 
9489         NO_ID   0.1037096774   0.2588064516  0.02974193548   0.0547448806   0.1082499012 
9490         NO_ID   0.1101290323   0.2588064516  0.02974193548  0.05061062674   0.1016442298 
9491         NO_ID   0.1165483871   0.2588064516  0.02974193548  0.05319418224  0.09997799486 
9492         NO_ID   0.1229677419   0.2588064516  0.02974193548  0.05377391701   0.0962658765 
9493         NO_ID   0.1293870968   0.2588064516  0.02974193548  0.05541357352  0.09768309996 
9494         NO_ID   0.1358064516   0.2588064516  0.02974193548  0.05567590714  0.09778377488 
9495         NO_ID   0.1422258065   0.2588064516  0.02974193548  0.05919881675   0.1092287012 
9496         NO_ID   0.1486451613   0.2588064516  0.02974193548  0.06095486422   0.1105996396 
9497         NO_ID   0.1550645161   0.2588064516  0.02974193548  0.06222084563    0.107108023 
9498         NO_ID    0.161483871   0.2588064516  0.02974193548  0.06903186161   0.1071651492 
9499         NO_ID   0.1679032258   0.2588064516  0.02974193548  0.06343342944  0.09408936144 
9500         NO_ID   0.1743225806   0.2588064516  0.02974193548  0.06935257982    0.125828906 
9501         NO_ID   0.1807419355   0.2588064516  0.02974193548  0.06988047406   0.1062902714 
9502         NO_ID   0.1871612903   0.2588064516  0.02974193548  0.06954856702  0.09899835283 
9503         NO_ID   0.1935806452   0.2588064516  0.02974193548  0.07337527129   0.1196882052 
9504         NO_ID            0.2   0.2588064516  0.02974193548  0.07053895609  0.09358423348 
9505         NO_ID          0.001   0.2910322581  0.02974193548  0.03938809665  0.08165791252 
9506         NO_ID 0.007419354839   0.2910322581  0.02974193548  0.04291325104   0.0965949184 
9507         NO_ID  0.01383870968   0.2910322581  0.02974193548  0.03907599698  0.09420423687 
9508         NO_ID  0.02025806452   0.2910322581  0.02974193548  0.03945120306  0.08839881858 
9509         NO_ID  0.02667741935   0.2910322581  0.02974193548  0.04134353844  0.09225000316 
9510         NO_ID  0.03309677419   0.2910322581  0.02974193548  0.03702708009  0.08884093845 
9511         NO_ID  0.03951612903   0.2910322581  0.02974193548  0.04014612605  0.09819026185 
9512         NO_ID  0.04593548387   0.2910322581  0.02974193548  0.03854734259  0.09740548805 
9513         NO_ID  0.05235483871   0.2910322581  0.02974193548  0.03800345536  0.09846158793 
9514         NO_ID  0.05877419355   0.2910322581  0.02974193548  0.04176194029  0.09464755082 
9515         NO_ID  0.06519354839   0.2910322581  0.02974193548  0.03581889409  0.08558366016 
9516         NO_ID  0.07161290323   0.2910322581  0.02974193548  0.04102078644  0.09691191149 
9517         NO_ID  0.07803225806   0.2910322581  0.02974193548  0.03757616924   0.0980103955 
9518         NO_ID   0.0844516129   0.2910322581  0.02974193548  0.04056657923  0.09626411694 
9519         NO_ID  0.09087096774   0.2910322581  0.02974193548  0.03841788421  0.08690192614 
9520         NO_ID  0.09729032258   0.2910322581  0.02974193548  0.03939757185  0.08402766968 
9521         NO_ID   0.1037096774   0.2910322581  0.02974193548  0.04346784633    0.097040074 
9522         NO_ID   0.1101290323   0.2910322581  0.02974193548  0.04296867981  0.08019838521 
9523         NO_ID   0.1165483871   0.2910322581  0.02974193548  0.04859985215   0.1029209725 
9524         NO_ID   0.1229677419   0.2910322581  0.02974193548  0.04464894946  0.07684991115 
9525         NO_ID   0.1293870968   0.2910322581  0.02974193548  0.04845900205  0.09801750493 
9526         NO_ID   0.1358064516   0.2910322581  0.02974193548   0.0493638674  0.09649802557 
9527         NO_ID   0.1422258065   0.2910322581  0.02974193548  0.04868500316  0.09105223126 
9528         NO_ID   0.1486451613   0.2910322581  0.02974193548  0.04977963754  0.09596726026 
9529         NO_ID   0.1550645161   0.2910322581  0.02974193548  0.05360469727  0.09610370925 
9530         NO_ID    0.161483871   0.2910322581  0.02974193548   0.0582348141  0.09876758014 
9531         NO_ID   0.1679032258   0.2910322581  0.02974193548  0.06129203558   0.1069789868 
9532         NO_ID   0.1743225806   0.2910322581  0.02974193548  0.05731272629  0.08494140882 
9533         NO_ID   0.1807419355   0.2910322581  0.02974193548  0.05865111602  0.08402849598 
9534         NO_ID   0.1871612903   0.2910322581  0.02974193548  0.06402376464  0.09222969966 
9535         NO_ID   0.1935806452   0.2910322581  0.02974193548  0.06175321707  0.07975412898 
9536         NO_ID            0.2   0.2910322581  0.02974193548  0.06574073298  0.08067276124 
9537         NO_ID          0.001   0.3232580645  0.02974193548  0.03895031961   0.0899541675 
9538         NO_ID 0.007419354839   0.3232580645  0.02974193548  0.03411824983  0.07496381586 
9539         NO_ID  0.01383870968   0.3232580645  0.02974193548  0.03621720844  0.08754843232 
9540         NO_ID  0.02025806452   0.3232580645  0.02974193548  0.03727384528  0.09516300932 
9541         NO_ID  0.02667741935   0.3232580645  0.02974193548  0.03124264089  0.07033357241 
9542         NO_ID  0.03309677419   0.3232580645  0.02974193548  0.02837443832  0.07358756371 
9543         NO_ID  0.03951612903   0.3232580645  0.02974193548  0.03214639631  0.06636084655 
9544         NO_ID  0.04593548387   0.3232580645  0.02974193548  0.03146154349  0.07637897491 
9545         NO_ID  0.05235483871   0.3232580645  0.02974193548  0.03315275608  0.09080090868 
9546         NO_ID  0.05877419355   0.3232580645  0.02974193548  0.03668163858   0.1009810877 
9547         NO_ID  0.06519354839   0.3232580645  0.02974193548  0.03675273482   0.0921488713 
9548         NO_ID  0.07161290323   0.3232580645  0.02974193548  0.03075670984    0.084659121 
9549         NO_ID  0.07803225806   0.3232580645  0.02974193548  0.03393076444  0.08453185647 
9550         NO_ID   0.0844516129   0.3232580645  0.02974193548  0.03343356902  0.09474476348 
9551         NO_ID  0.09087096774   0.3232580645  0.02974193548  0.03472420848  0.08458122958 
9552         NO_ID  0.09729032258   0.3232580645  0.02974193548  0.03391857925  0.08125824148 
9553         NO_ID   0.1037096774   0.3232580645  0.02974193548  0.03446426309  0.07944255914 
9554         NO_ID   0.1101290323   0.3232580645  0.02974193548  0.03785671731  0.09112087939 
9555         NO_ID   0.1165483871   0.3232580645  0.02974193548  0.03703384514  0.09030995014 
9556         NO_ID   0.1229677419   0.3232580645  0.02974193548  0.04034642897  0.08564373227 
9557         NO_ID   0.1293870968   0.3232580645  0.02974193548  0.04084791601  0.08176974985 
9558         NO_ID   0.1358064516   0.3232580645  0.02974193548  0.04418868098  0.08603471625 
9559         NO_ID   0.1422258065   0.3232580645  0.02974193548  0.04414689997  0.07749604996 
9560         NO_ID   0.1486451613   0.3232580645  0.02974193548  0.04869302093  0.09537062276 
9561         NO_ID   0.1550645161   0.3232580645  0.02974193548  0.04748056115  0.09254160213 
9562         NO_ID    0.161483871   0.3232580645  0.02974193548  0.05063717915  0.08169066731 
9563         NO_ID   0.1679032258   0.3232580645  0.02974193548  0.05268561688   0.0789846952 
9564         NO_ID   0.1743225806   0.3232580645  0.02974193548  0.05167968551  0.08134938489 
9565         NO_ID   0.1807419355   0.3232580645  0.02974193548  0.05450566685  0.08226732023 
9566         NO_ID   0.1871612903   0.3232580645  0.02974193548  0.05681619388  0.08727253339 
9567         NO_ID   0.1935806452   0.3232580645  0.02974193548  0.05977018107    0.104483311 
9568         NO_ID            0.2   0.3232580645  0.02974193548  0.06232065643  0.09833922286 
9569         NO_ID          0.001    0.355483871  0.02974193548  0.03266959631  0.07471717548 
9570         NO_ID 0.007419354839    0.355483871  0.02974193548  0.03134557587  0.07166978476 
9571         NO_ID  0.01383870968    0.355483871  0.02974193548  0.03145392381  0.08466319405 
9572         NO_ID  0.02025806452    0.355483871  0.02974193548  0.03119813391  0.07850105595 
9573         NO_ID  0.02667741935    0.355483871  0.02974193548  0.02943578006  0.07454419841 
9574         NO_ID  0.03309677419    0.355483871  0.02974193548  0.02820694993  0.07978353812 
9575         NO_ID  0.03951612903    0.355483871  0.02974193548  0.02704895121  0.06388970161 
9576         NO_ID  0.04593548387    0.355483871  0.02974193548  0.02579734903  0.07363286223 
9577         NO_ID  0.05235483871    0.355483871  0.02974193548  0.02620743526  0.07885055662 
9578         NO_ID  0.05877419355    0.355483871  0.02974193548  0.02765462898  0.07335580846 
9579         NO_ID  0.06519354839    0.355483871  0.02974193548  0.02748939726  0.07440844405 
9580         NO_ID  0.07161290323    0.355483871  0.02974193548   0.0240132062  0.06883570721 
9581         NO_ID  0.07803225806    0.355483871  0.02974193548  0.02485053536  0.07465838923 
9582         NO_ID   0.0844516129    0.355483871  0.02974193548    0.026160344  0.07695432845 
9583         NO_ID  0.09087096774    0.355483871  0.02974193548  0.02945458627  0.09566284452 
9584         NO_ID  0.09729032258    0.355483871  0.02974193548  0.02693834904  0.07265859366 
9585         NO_ID   0.1037096774    0.355483871  0.02974193548  0.03016640469  0.08135436506 
9586         NO_ID   0.1101290323    0.355483871  0.02974193548  0.03127728556  0.08307555342 
9587         NO_ID   0.1165483871    0.355483871  0.02974193548  0.03169265206  0.07242482887 
9588         NO_ID   0.1229677419    0.355483871  0.02974193548  0.03314486021  0.08056092652 
9589         NO_ID   0.1293870968    0.355483871  0.02974193548  0.03707289329  0.07735742306 
9590         NO_ID   0.1358064516    0.355483871  0.02974193548  0.03476523174  0.07115779961 
9591         NO_ID   0.1422258065    0.355483871  0.02974193548  0.03739751906  0.07294323297 
9592         NO_ID   0.1486451613    0.355483871  0.02974193548  0.03865504164  0.07388441309 
9593         NO_ID   0.1550645161    0.355483871  0.02974193548  0.04160944682  0.07744974649 
9594         NO_ID    0.161483871    0.355483871  0.02974193548  0.04495354276  0.08147130314 
9595         NO_ID   0.1679032258    0.355483871  0.02974193548  0.04749101527  0.07187561059 
9596         NO_ID   0.1743225806    0.355483871  0.02974193548  0.04670647078  0.07760398004 
9597         NO_ID   0.1807419355    0.355483871  0.02974193548  0.04804044287  0.08290025964 
9598         NO_ID   0.1871612903    0.355483871  0.02974193548  0.05070075336  0.08222999548 
9599         NO_ID   0.1935806452    0.355483871  0.02974193548     0.05315419  0.07596289839 
9600         NO_ID            0.2    0.355483871  0.02974193548  0.05486170413  0.06435790417 
9601         NO_ID          0.001   0.3877096774  0.02974193548  0.03162783344  0.07383441465 
9602         NO_ID 0.007419354839   0.3877096774  0.02974193548  0.03091527787  0.07042475275 
9603         NO_ID  0.01383870968   0.3877096774  0.02974193548  0.02894339507  0.07303509269 
9604         NO_ID  0.02025806452   0.3877096774  0.02974193548  0.02819781108  0.07503117374 
9605         NO_ID  0.02667741935   0.3877096774  0.02974193548  0.02891191246  0.07358012294 
9606         NO_ID  0.03309677419   0.3877096774  0.02974193548  0.02728823624    0.065606045 
9607         NO_ID  0.03951612903   0.3877096774  0.02974193548  0.02712100418   0.0751234307 
9608         NO_ID  0.04593548387   0.3877096774  0.02974193548  0.02481322552  0.07039716993 
9609         NO_ID  0.05235483871   0.3877096774  0.02974193548  0.02402543178  0.07418140641 
9610         NO_ID  0.05877419355   0.3877096774  0.02974193548  0.02598494335  0.08051958847 
9611         NO_ID  0.06519354839   0.3877096774  0.02974193548  0.02526560041  0.06936260996 
9612         NO_ID  0.07161290323   0.3877096774  0.02974193548  0.02474932091    0.074031587 
9613         NO_ID  0.07803225806   0.3877096774  0.02974193548   0.0226134603  0.06646459356 
9614         NO_ID   0.0844516129   0.3877096774  0.02974193548  0.02254909016  0.06852519111 
9615         NO_ID  0.09087096774   0.3877096774  0.02974193548  0.02609892898  0.07110902258 
9616         NO_ID  0.09729032258   0.3877096774  0.02974193548  0.02697343452  0.08335258456 
9617         NO_ID   0.1037096774   0.3877096774  0.02974193548   0.0274389382  0.07749321658 
9618         NO_ID   0.1101290323   0.3877096774  0.02974193548   0.0295545112  0.06836650039 
9619         NO_ID   0.1165483871   0.3877096774  0.02974193548  0.03196622373   0.0864166318 
9620         NO_ID   0.1229677419   0.3877096774  0.02974193548  0.03024272934  0.06907972327 
9621         NO_ID   0.1293870968   0.3877096774  0.02974193548  0.03160102409  0.07583588714 
9622         NO_ID   0.1358064516   0.3877096774  0.02974193548  0.03171705613  0.06601924355 
9623         NO_ID   0.1422258065   0.3877096774  0.02974193548   0.0342708967  0.06547736215 
9624         NO_ID   0.1486451613   0.3877096774  0.02974193548  0.03568732746  0.07413976347 
9625         NO_ID   0.1550645161   0.3877096774  0.02974193548  0.03765519649  0.07691021628 
9626         NO_ID    0.161483871   0.3877096774  0.02974193548  0.04083062942  0.06562922376 
9627         NO_ID   0.1679032258   0.3877096774  0.02974193548   0.0419685835  0.08075930685 
9628         NO_ID   0.1743225806   0.3877096774  0.02974193548  0.04236499873  0.07396816186 
9629         NO_ID   0.1807419355   0.3877096774  0.02974193548  0.04599177244  0.07052084269 
9630         NO_ID   0.1871612903   0.3877096774  0.02974193548  0.05005784707  0.07832719543 
9631         NO_ID   0.1935806452   0.3877096774  0.02974193548  0.04686407325  0.06333595681 
9632         NO_ID            0.2   0.3877096774  0.02974193548  0.04860007008  0.05887651323 
9633         NO_ID          0.001   0.4199354839  0.02974193548  0.03061560594  0.06090090249 
9634         NO_ID 0.007419354839   0.4199354839  0.02974193548  0.03023936778  0.06461803161 
9635         NO_ID  0.01383870968   0.4199354839  0.02974193548  0.03133246089   0.0730624139 
9636         NO_ID  0.02025806452   0.4199354839  0.02974193548  0.02938937869  0.07593490544 
9637         NO_ID  0.02667741935   0.4199354839  0.02974193548  0.02606395073  0.07021950691 
9638         NO_ID  0.03309677419   0.4199354839  0.02974193548  0.02651971167  0.06988946082 
9639         NO_ID  0.03951612903   0.4199354839  0.02974193548  0.02600420258  0.07107279222 
9640         NO_ID  0.04593548387   0.4199354839  0.02974193548  0.02310459703   0.0729687866 
9641         NO_ID  0.05235483871   0.4199354839  0.02974193548  0.02228510693  0.06439475514 
9642         NO_ID  0.05877419355   0.4199354839  0.02974193548  0.02124930061  0.06471248803 
9643         NO_ID  0.06519354839   0.4199354839  0.02974193548  0.02089436756   0.0653727677 
9644         NO_ID  0.07161290323   0.4199354839  0.02974193548  0.01962177996  0.05732157833 
9645         NO_ID  0.07803225806   0.4199354839  0.02974193548  0.02114829722  0.05404334206 
9646         NO_ID   0.0844516129   0.4199354839  0.02974193548  0.02415293629  0.07588480573 
9647         NO_ID  0.09087096774   0.4199354839  0.02974193548   0.0231331905  0.07375957751 
9648         NO_ID  0.09729032258   0.4199354839  0.02974193548  0.02125264649  0.07194048046 
9649         NO_ID   0.1037096774   0.4199354839  0.02974193548  0.02091012002   0.0560716106 
9650         NO_ID   0.1101290323   0.4199354839  0.02974193548  0.02349173067     0.05725866 
9651         NO_ID   0.1165483871   0.4199354839  0.02974193548  0.02359945413  0.05377541972 
9652         NO_ID   0.1229677419   0.4199354839  0.02974193548  0.02659988163  0.05972201884 
9653         NO_ID   0.1293870968   0.4199354839  0.02974193548  0.02787367452  0.05484729348 
9654         NO_ID   0.1358064516   0.4199354839  0.02974193548  0.02737236162  0.06526366197 
9655         NO_ID   0.1422258065   0.4199354839  0.02974193548  0.03106958195  0.06001272628 
9656         NO_ID   0.1486451613   0.4199354839  0.02974193548   0.0335862245  0.06850077552 
9657         NO_ID   0.1550645161   0.4199354839  0.02974193548  0.03629483606  0.06801309628 
9658         NO_ID    0.161483871   0.4199354839  0.02974193548  0.03525954324  0.05958048233 
9659         NO_ID   0.1679032258   0.4199354839  0.02974193548  0.04024380761  0.06797659365 
9660         NO_ID   0.1743225806   0.4199354839  0.02974193548   0.0397657261   0.0693460673 
9661         NO_ID   0.1807419355   0.4199354839  0.02974193548  0.04213465066  0.07144486617 
9662         NO_ID   0.1871612903   0.4199354839  0.02974193548  0.04160198412  0.05140075864 
9663         NO_ID   0.1935806452   0.4199354839  0.02974193548  0.04660442761  0.06794425574 
9664         NO_ID            0.2   0.4199354839  0.02974193548  0.04696184234  0.06467185429 
9665         NO_ID          0.001   0.4521612903  0.02974193548  0.03123589247  0.06630623471 
9666         NO_ID 0.007419354839   0.4521612903  0.02974193548  0.03079911686   0.0802086606 
9667         NO_ID  0.01383870968   0.4521612903  0.02974193548  0.02883245198  0.05841580685 
9668         NO_ID  0.02025806452   0.4521612903  0.02974193548  0.03030999681   0.0760147274 
9669         NO_ID  0.02667741935   0.4521612903  0.02974193548  0.02590098527  0.05852927659 
9670         NO_ID  0.03309677419   0.4521612903  0.02974193548  0.02439169299   0.0688004966 
9671         NO_ID  0.03951612903   0.4521612903  0.02974193548  0.02358418182  0.05767189111 
9672         NO_ID  0.04593548387   0.4521612903  0.02974193548  0.02199699492  0.05821965028 
9673         NO_ID  0.05235483871   0.4521612903  0.02974193548  0.02251159614  0.06680343575 
9674         NO_ID  0.05877419355   0.4521612903  0.02974193548  0.01767253993  0.05473564079 
9675         NO_ID  0.06519354839   0.4521612903  0.02974193548  0.02175799694  0.06980183892 
9676         NO_ID  0.07161290323   0.4521612903  0.02974193548  0.01908444829  0.06136125918 
9677         NO_ID  0.07803225806   0.4521612903  0.02974193548    0.019489449  0.06438601844 
9678         NO_ID   0.0844516129   0.4521612903  0.02974193548  0.01935513769  0.06369205407 
9679         NO_ID  0.09087096774   0.4521612903  0.02974193548  0.01678260084  0.05026080397 
9680         NO_ID  0.09729032258   0.4521612903  0.02974193548  0.02063189112  0.06587991371 
