%eval_id interface              R              S              F           rmse       rmse_std 
1            NO_ID          0.001          0.001          0.001   0.9662145407    1.036638504 
2            NO_ID  0.01047619048          0.001          0.001   0.9550994396    1.003347123 
3            NO_ID  0.01995238095          0.001          0.001   0.9491666184    1.004111068 
4            NO_ID  0.02942857143          0.001          0.001   0.9647909411     1.02661176 
5            NO_ID   0.0389047619          0.001          0.001   0.9816943622    1.031089022 
6            NO_ID  0.04838095238          0.001          0.001   0.9552511325    1.006730655 
7            NO_ID  0.05785714286          0.001          0.001   0.9565872043    1.042689226 
8            NO_ID  0.06733333333          0.001          0.001   0.9264672794    1.016849641 
9            NO_ID  0.07680952381          0.001          0.001   0.9847078041    1.054019242 
10           NO_ID  0.08628571429          0.001          0.001   0.9805208559   0.9843564085 
11           NO_ID  0.09576190476          0.001          0.001   0.9560335138   0.9972426578 
12           NO_ID   0.1052380952          0.001          0.001    0.972132353    1.002286494 
13           NO_ID   0.1147142857          0.001          0.001   0.9725352138    1.049533767 
14           NO_ID   0.1241904762          0.001          0.001   0.9654186951   0.9993478907 
15           NO_ID   0.1336666667          0.001          0.001   0.9418269403   0.9791094163 
16           NO_ID   0.1431428571          0.001          0.001    0.936449544   0.9711760277 
17           NO_ID   0.1526190476          0.001          0.001    0.955354412    1.010247809 
18           NO_ID   0.1620952381          0.001          0.001   0.9863153249    1.013631575 
19           NO_ID   0.1715714286          0.001          0.001   0.9425709086    1.005955246 
20           NO_ID    0.181047619          0.001          0.001   0.9638773733    1.031983273 
21           NO_ID   0.1905238095          0.001          0.001   0.9814498633    1.018240429 
22           NO_ID            0.2          0.001          0.001    0.923197904   0.9930666103 
23           NO_ID          0.001  0.04857142857          0.001  0.02775680182  0.04857287669 
24           NO_ID  0.01047619048  0.04857142857          0.001   0.0258459831  0.03960496029 
25           NO_ID  0.01995238095  0.04857142857          0.001  0.02717008461  0.04783518217 
26           NO_ID  0.02942857143  0.04857142857          0.001  0.02724648814  0.04080867444 
27           NO_ID   0.0389047619  0.04857142857          0.001  0.02801210508  0.05221945472 
28           NO_ID  0.04838095238  0.04857142857          0.001  0.02672022924  0.04354013439 
29           NO_ID  0.05785714286  0.04857142857          0.001  0.02588970664  0.03781443094 
30           NO_ID  0.06733333333  0.04857142857          0.001   0.0256335045  0.04575328648 
31           NO_ID  0.07680952381  0.04857142857          0.001  0.02437693228  0.04958422487 
32           NO_ID  0.08628571429  0.04857142857          0.001  0.02704181846  0.05400545253 
33           NO_ID  0.09576190476  0.04857142857          0.001  0.02541009046   0.0537113359 
34           NO_ID   0.1052380952  0.04857142857          0.001  0.02489057105   0.0526110345 
35           NO_ID   0.1147142857  0.04857142857          0.001  0.02523046593  0.04952417919 
36           NO_ID   0.1241904762  0.04857142857          0.001  0.02491928856  0.05628078151 
37           NO_ID   0.1336666667  0.04857142857          0.001  0.02414600672  0.05018905481 
38           NO_ID   0.1431428571  0.04857142857          0.001  0.02445142604  0.05314929781 
39           NO_ID   0.1526190476  0.04857142857          0.001  0.02460937462   0.0608161618 
40           NO_ID   0.1620952381  0.04857142857          0.001  0.02271691943  0.03704651768 
41           NO_ID   0.1715714286  0.04857142857          0.001  0.02290690182  0.04152781233 
42           NO_ID    0.181047619  0.04857142857          0.001  0.02384406374  0.04967738293 
43           NO_ID   0.1905238095  0.04857142857          0.001  0.02290504958  0.06348764141 
44           NO_ID            0.2  0.04857142857          0.001  0.02296874886  0.05791071458 
45           NO_ID          0.001  0.09614285714          0.001  0.03401883899  0.04668144323 
46           NO_ID  0.01047619048  0.09614285714          0.001  0.03293587658  0.04403468747 
47           NO_ID  0.01995238095  0.09614285714          0.001  0.03268283626  0.05220184238 
48           NO_ID  0.02942857143  0.09614285714          0.001  0.03315391302  0.04610513085 
49           NO_ID   0.0389047619  0.09614285714          0.001  0.03322472154  0.04895107051 
50           NO_ID  0.04838095238  0.09614285714          0.001  0.03247510542  0.04447120242 
51           NO_ID  0.05785714286  0.09614285714          0.001  0.03275442139  0.04212071343 
52           NO_ID  0.06733333333  0.09614285714          0.001   0.0332245947  0.04629625318 
53           NO_ID  0.07680952381  0.09614285714          0.001  0.03162304047  0.04169011786 
54           NO_ID  0.08628571429  0.09614285714          0.001  0.03147129645   0.0482363155 
55           NO_ID  0.09576190476  0.09614285714          0.001  0.03184259831  0.05160812003 
56           NO_ID   0.1052380952  0.09614285714          0.001  0.03072062494  0.04206650555 
57           NO_ID   0.1147142857  0.09614285714          0.001   0.0306702049  0.04020138215 
58           NO_ID   0.1241904762  0.09614285714          0.001   0.0301918454  0.04039096346 
59           NO_ID   0.1336666667  0.09614285714          0.001  0.02982060248  0.04559141137 
60           NO_ID   0.1431428571  0.09614285714          0.001  0.02997132252  0.04396018598 
61           NO_ID   0.1526190476  0.09614285714          0.001  0.02999399672   0.0422096811 
62           NO_ID   0.1620952381  0.09614285714          0.001  0.02966526196  0.05142580583 
63           NO_ID   0.1715714286  0.09614285714          0.001  0.02949293287  0.04786602746 
64           NO_ID    0.181047619  0.09614285714          0.001  0.02887648717  0.04141715347 
65           NO_ID   0.1905238095  0.09614285714          0.001  0.02855367767  0.04127157888 
66           NO_ID            0.2  0.09614285714          0.001  0.02859509292   0.0469740561 
67           NO_ID          0.001   0.1437142857          0.001  0.03633296371  0.05149059066 
68           NO_ID  0.01047619048   0.1437142857          0.001  0.03595934621  0.04939290899 
69           NO_ID  0.01995238095   0.1437142857          0.001  0.03572108805  0.04667252894 
70           NO_ID  0.02942857143   0.1437142857          0.001  0.03547563669  0.04780800278 
71           NO_ID   0.0389047619   0.1437142857          0.001  0.03532547332  0.04800735448 
72           NO_ID  0.04838095238   0.1437142857          0.001  0.03479948796  0.05057730369 
73           NO_ID  0.05785714286   0.1437142857          0.001  0.03493848658  0.04722109839 
74           NO_ID  0.06733333333   0.1437142857          0.001  0.03497014921  0.04724142187 
75           NO_ID  0.07680952381   0.1437142857          0.001  0.03420354101  0.04997523662 
76           NO_ID  0.08628571429   0.1437142857          0.001  0.03400048112  0.04587961018 
77           NO_ID  0.09576190476   0.1437142857          0.001  0.03333315303  0.04790538773 
78           NO_ID   0.1052380952   0.1437142857          0.001   0.0342386146    0.048618229 
79           NO_ID   0.1147142857   0.1437142857          0.001  0.03288075384  0.04445778781 
80           NO_ID   0.1241904762   0.1437142857          0.001   0.0332039084  0.05249837211 
81           NO_ID   0.1336666667   0.1437142857          0.001  0.03288052974  0.04555616019 
82           NO_ID   0.1431428571   0.1437142857          0.001  0.03294288875  0.04918388094 
83           NO_ID   0.1526190476   0.1437142857          0.001  0.03292987241  0.05115672872 
84           NO_ID   0.1620952381   0.1437142857          0.001  0.03224120321  0.04271759099 
85           NO_ID   0.1715714286   0.1437142857          0.001  0.03205065709  0.05073514145 
86           NO_ID    0.181047619   0.1437142857          0.001  0.03190619608  0.04922767957 
87           NO_ID   0.1905238095   0.1437142857          0.001  0.03192845899  0.04464236675 
88           NO_ID            0.2   0.1437142857          0.001  0.03102973942  0.04776135587 
89           NO_ID          0.001   0.1912857143          0.001  0.03750620117  0.05026916123 
90           NO_ID  0.01047619048   0.1912857143          0.001   0.0379339028   0.0539091719 
91           NO_ID  0.01995238095   0.1912857143          0.001  0.03801149329  0.05365976841 
92           NO_ID  0.02942857143   0.1912857143          0.001  0.03701782964  0.05479165985 
93           NO_ID   0.0389047619   0.1912857143          0.001  0.03668944289  0.05095364241 
94           NO_ID  0.04838095238   0.1912857143          0.001  0.03635359176  0.05018944659 
95           NO_ID  0.05785714286   0.1912857143          0.001  0.03669545335  0.05210148508 
96           NO_ID  0.06733333333   0.1912857143          0.001  0.03620672754  0.05208576121 
97           NO_ID  0.07680952381   0.1912857143          0.001  0.03546788415    0.047982324 
98           NO_ID  0.08628571429   0.1912857143          0.001  0.03555198993   0.0492134258 
99           NO_ID  0.09576190476   0.1912857143          0.001  0.03541409732  0.04822715719 
100          NO_ID   0.1052380952   0.1912857143          0.001  0.03473097828  0.04955561015 
101          NO_ID   0.1147142857   0.1912857143          0.001  0.03522781645  0.05073187521 
102          NO_ID   0.1241904762   0.1912857143          0.001  0.03433431126  0.04742943645 
103          NO_ID   0.1336666667   0.1912857143          0.001  0.03425582631  0.04929970979 
104          NO_ID   0.1431428571   0.1912857143          0.001  0.03388303759  0.04984592879 
105          NO_ID   0.1526190476   0.1912857143          0.001  0.03363016936  0.04808476126 
106          NO_ID   0.1620952381   0.1912857143          0.001   0.0336671753  0.04763873808 
107          NO_ID   0.1715714286   0.1912857143          0.001  0.03243712883    0.047989786 
108          NO_ID    0.181047619   0.1912857143          0.001  0.03328615346  0.04630277935 
109          NO_ID   0.1905238095   0.1912857143          0.001  0.03246325108  0.05429983118 
110          NO_ID            0.2   0.1912857143          0.001  0.03282679625  0.04765954607 
111          NO_ID          0.001   0.2388571429          0.001  0.03819586529  0.05193354012 
112          NO_ID  0.01047619048   0.2388571429          0.001  0.03844848747   0.0535946335 
113          NO_ID  0.01995238095   0.2388571429          0.001  0.03840631077  0.05623386997 
114          NO_ID  0.02942857143   0.2388571429          0.001   0.0378185006  0.05558320928 
115          NO_ID   0.0389047619   0.2388571429          0.001  0.03755532429  0.05546013959 
116          NO_ID  0.04838095238   0.2388571429          0.001   0.0373231838   0.0498045971 
117          NO_ID  0.05785714286   0.2388571429          0.001  0.03679239496  0.05355832697 
118          NO_ID  0.06733333333   0.2388571429          0.001  0.03675876478  0.05323749548 
119          NO_ID  0.07680952381   0.2388571429          0.001  0.03686318432  0.05394792602 
120          NO_ID  0.08628571429   0.2388571429          0.001  0.03641505317  0.05374227822 
121          NO_ID  0.09576190476   0.2388571429          0.001  0.03627896584  0.05601714951 
122          NO_ID   0.1052380952   0.2388571429          0.001  0.03532514084  0.05264658515 
123          NO_ID   0.1147142857   0.2388571429          0.001   0.0351736168  0.05383483608 
124          NO_ID   0.1241904762   0.2388571429          0.001  0.03507106517  0.05180601056 
125          NO_ID   0.1336666667   0.2388571429          0.001  0.03570052958  0.05099911109 
126          NO_ID   0.1431428571   0.2388571429          0.001  0.03468932823  0.05084906796 
127          NO_ID   0.1526190476   0.2388571429          0.001  0.03468770747  0.05061227588 
128          NO_ID   0.1620952381   0.2388571429          0.001  0.03420319086  0.05413033352 
129          NO_ID   0.1715714286   0.2388571429          0.001  0.03404748062  0.04821968429 
130          NO_ID    0.181047619   0.2388571429          0.001  0.03274965767    0.051323282 
131          NO_ID   0.1905238095   0.2388571429          0.001  0.03368208829  0.04879233464 
132          NO_ID            0.2   0.2388571429          0.001  0.03391290365  0.05270941987 
133          NO_ID          0.001   0.2864285714          0.001  0.03918972903  0.05375478249 
134          NO_ID  0.01047619048   0.2864285714          0.001   0.0382579213  0.05331749807 
135          NO_ID  0.01995238095   0.2864285714          0.001  0.03883313277  0.05820403585 
136          NO_ID  0.02942857143   0.2864285714          0.001  0.03862261257  0.05857097927 
137          NO_ID   0.0389047619   0.2864285714          0.001  0.03822892179  0.05428328588 
138          NO_ID  0.04838095238   0.2864285714          0.001  0.03832685072  0.05806942233 
139          NO_ID  0.05785714286   0.2864285714          0.001  0.03720407229  0.05392607599 
140          NO_ID  0.06733333333   0.2864285714          0.001  0.03817966387  0.05766267404 
141          NO_ID  0.07680952381   0.2864285714          0.001  0.03703443283  0.05679879075 
142          NO_ID  0.08628571429   0.2864285714          0.001  0.03677593524  0.05621820511 
143          NO_ID  0.09576190476   0.2864285714          0.001  0.03669437249  0.05322941077 
144          NO_ID   0.1052380952   0.2864285714          0.001  0.03636095603  0.05650735158 
145          NO_ID   0.1147142857   0.2864285714          0.001  0.03602800276  0.05474933199 
146          NO_ID   0.1241904762   0.2864285714          0.001  0.03564154002  0.05352542777 
147          NO_ID   0.1336666667   0.2864285714          0.001  0.03623692079  0.05500938163 
148          NO_ID   0.1431428571   0.2864285714          0.001  0.03564734338  0.05613103976 
149          NO_ID   0.1526190476   0.2864285714          0.001   0.0354958867  0.05594976857 
150          NO_ID   0.1620952381   0.2864285714          0.001  0.03498759085   0.0558393382 
